data,cidade,preco_cesta,codigo_ibge
2017-04-01,Salvador,366.63,2927408
2017-05-01,Salvador,351.31,2927408
2017-06-01,Salvador,350.22,2927408
2017-07-01,Salvador,357.28,2927408
2017-08-01,Salvador,332.1,2927408
2017-09-01,Salvador,318.52,2927408
2017-10-01,Salvador,318.31,2927408
2017-11-01,Salvador,315.98,2927408
2017-12-01,Salvador,316.65,2927408
2018-01-01,Salvador,333.98,2927408
2018-02-01,Salvador,336.59,2927408
2018-03-01,Salvador,322.88,2927408
2018-04-01,Salvador,325.42,2927408
2018-05-01,Salvador,327.56,2927408
2018-06-01,Salvador,333.0,2927408
2018-07-01,Salvador,321.62,2927408
2018-08-01,Salvador,311.92,2927408
2018-09-01,Salvador,315.86,2927408
2018-10-01,Salvador,331.02,2927408
2018-11-01,Salvador,330.17,2927408
2018-12-01,Salvador,343.82,2927408
2019-01-01,Salvador,353.43,2927408
2019-02-01,Salvador,362.93,2927408
2019-03-01,Salvador,382.35,2927408
2019-04-01,Salvador,396.75,2927408
2019-05-01,Salvador,392.97,2927408
2019-06-01,Salvador,384.76,2927408
2019-07-01,Salvador,372.25,2927408
2019-08-01,Salvador,350.75,2927408
2019-09-01,Salvador,345.04,2927408
2019-10-01,Salvador,347.65,2927408
2019-11-01,Salvador,341.45,2927408
2019-12-01,Salvador,360.51,2927408
2020-01-01,Salvador,376.49,2927408
2020-02-01,Salvador,395.49,2927408
2020-03-01,Salvador,408.06,2927408
2020-04-01,Salvador,425.12,2927408
2020-05-01,Salvador,410.33,2927408
2020-06-01,Salvador,419.18,2927408
2020-07-01,Salvador,415.22,2927408
2020-08-01,Salvador,418.72,2927408
2020-09-01,Salvador,459.33,2927408
2020-10-01,Salvador,454.5,2927408
2020-11-01,Salvador,488.1,2927408
2020-12-01,Salvador,479.08,2927408
2021-01-01,Salvador,488.94,2927408
2021-02-01,Salvador,479.19,2927408
2021-03-01,Salvador,461.28,2927408
2021-04-01,Salvador,457.56,2927408
2021-05-01,Salvador,470.14,2927408
2021-06-01,Salvador,467.3,2927408
2021-07-01,Salvador,482.58,2927408
2021-08-01,Salvador,485.44,2927408
2021-09-01,Salvador,478.86,2927408
2021-10-01,Salvador,487.59,2927408
2021-11-01,Salvador,505.94,2927408
2021-12-01,Salvador,518.21,2927408
2022-01-01,Salvador,540.01,2927408
2022-02-01,Salvador,552.3,2927408
2022-03-01,Salvador,560.39,2927408
2022-04-01,Salvador,575.84,2927408
2022-05-01,Salvador,578.88,2927408
2022-06-01,Salvador,580.82,2927408
2022-07-01,Salvador,586.54,2927408
2022-08-01,Salvador,576.93,2927408
2022-09-01,Salvador,560.31,2927408
2022-10-01,Salvador,562.59,2927408
2022-11-01,Salvador,550.67,2927408
2022-12-01,Salvador,570.7,2927408
2023-01-01,Salvador,594.83,2927408
2015-12-01,São Luís,327.49,2111300
2016-01-01,São Luís,351.17,2111300
2016-02-01,São Luís,355.29,2111300
2016-03-01,São Luís,356.56,2111300
2016-04-01,São Luís,357.11,2111300
2016-05-01,São Luís,360.12,2111300
2016-06-01,São Luís,368.49,2111300
2016-07-01,São Luís,384.63,2111300
2016-08-01,São Luís,386.2,2111300
2016-09-01,São Luís,383.04,2111300
2016-10-01,São Luís,386.41,2111300
2016-11-01,São Luís,371.42,2111300
2016-12-01,São Luís,356.07,2111300
2017-01-01,São Luís,353.97,2111300
2017-02-01,São Luís,354.45,2111300
2017-03-01,São Luís,364.28,2111300
2017-04-01,São Luís,365.57,2111300
2017-05-01,São Luís,364.8,2111300
2017-06-01,São Luís,365.52,2111300
2017-07-01,São Luís,367.59,2111300
2017-08-01,São Luís,352.36,2111300
2017-09-01,São Luís,338.38,2111300
2017-10-01,São Luís,337.37,2111300
2017-11-01,São Luís,333.14,2111300
2017-12-01,São Luís,334.13,2111300
2018-01-01,São Luís,355.22,2111300
2018-02-01,São Luís,356.74,2111300
2018-03-01,São Luís,353.16,2111300
2018-04-01,São Luís,345.33,2111300
2018-05-01,São Luís,349.98,2111300
2018-06-01,São Luís,358.71,2111300
2018-07-01,São Luís,336.67,2111300
2018-08-01,São Luís,329.42,2111300
2018-09-01,São Luís,324.04,2111300
2018-10-01,São Luís,333.36,2111300
2018-11-01,São Luís,354.83,2111300
2018-12-01,São Luís,353.4,2111300
2019-01-01,São Luís,353.85,2111300
2019-02-01,São Luís,368.82,2111300
2019-03-01,São Luís,395.58,2111300
2019-04-01,São Luís,423.66,2111300
2015-12-01,Teresina,343.59,2211001
2016-01-01,Teresina,375.05,2211001
2016-02-01,Teresina,377.93,2211001
2016-03-01,Teresina,385.8,2211001
2016-04-01,Teresina,378.21,2211001
2016-05-01,Teresina,375.64,2211001
2016-06-01,Teresina,395.69,2211001
2016-07-01,Teresina,400.27,2211001
2016-08-01,Teresina,399.73,2211001
2016-09-01,Teresina,402.34,2211001
2016-10-01,Teresina,395.21,2211001
2016-11-01,Teresina,383.52,2211001
2016-12-01,Teresina,378.95,2211001
2017-01-01,Teresina,381.12,2211001
2017-02-01,Teresina,376.48,2211001
2017-03-01,Teresina,391.15,2211001
2017-04-01,Teresina,397.3,2211001
2017-05-01,Teresina,397.38,2211001
2017-06-01,Teresina,389.39,2211001
2017-07-01,Teresina,382.63,2211001
2012-07-01,Macaé,254.3,3302403
2012-08-01,Macaé,269.77,3302403
2012-09-01,Macaé,262.71,3302403
2012-10-01,Macaé,262.45,3302403
2012-11-01,Macaé,248.96,3302403
2012-12-01,Macaé,252.88,3302403
2013-01-01,Macaé,275.69,3302403
2013-02-01,Macaé,276.53,3302403
2013-03-01,Macaé,274.27,3302403
2013-04-01,Macaé,275.07,3302403
2013-05-01,Macaé,277.75,3302403
2013-06-01,Macaé,266.0,3302403
2013-07-01,Macaé,260.66,3302403
2013-08-01,Macaé,257.54,3302403
2013-09-01,Macaé,257.51,3302403
2013-10-01,Macaé,264.88,3302403
2013-11-01,Macaé,261.7,3302403
2013-12-01,Macaé,264.98,3302403
2014-01-01,Macaé,269.89,3302403
2014-02-01,Macaé,272.5,3302403
2014-03-01,Macaé,279.12,3302403
2014-04-01,Macaé,280.02,3302403
2014-05-01,Macaé,285.7,3302403
2014-06-01,Macaé,277.78,3302403
2014-07-01,Macaé,272.82,3302403
2014-08-01,Macaé,278.12,3302403
2014-09-01,Macaé,278.17,3302403
2014-10-01,Macaé,281.53,3302403
2014-11-01,Macaé,280.99,3302403
2014-12-01,Macaé,308.26,3302403
2015-01-01,Macaé,326.12,3302403
2015-02-01,Macaé,328.74,3302403
2015-03-01,Macaé,328.15,3302403
2015-04-01,Macaé,333.67,3302403
2015-05-01,Macaé,349.62,3302403
2015-06-01,Macaé,328.42,3302403
2015-07-01,Macaé,339.22,3302403
2015-08-01,Macaé,325.9,3302403
2015-09-01,Macaé,324.69,3302403
2015-10-01,Macaé,321.06,3302403
2015-11-01,Macaé,337.45,3302403
2015-12-01,Macaé,345.84,3302403
2015-12-01,Macaé,354.05,3302403
2016-01-01,Macaé,396.39,3302403
2016-02-01,Macaé,388.93,3302403
2016-03-01,Macaé,378.92,3302403
2016-04-01,Macaé,372.31,3302403
2016-05-01,Macaé,379.38,3302403
2016-06-01,Macaé,397.22,3302403
2016-07-01,Macaé,382.05,3302403
2016-08-01,Macaé,418.16,3302403
2016-09-01,Macaé,413.2,3302403
2016-10-01,Macaé,410.67,3302403
2016-11-01,Macaé,404.92,3302403
2016-12-01,Macaé,395.22,3302403
2017-01-01,Macaé,391.84,3302403
2017-02-01,Macaé,387.68,3302403
2017-03-01,Macaé,388.74,3302403
2017-04-01,Macaé,396.17,3302403
2017-05-01,Macaé,392.88,3302403
2017-06-01,Macaé,388.69,3302403
2017-07-01,Macaé,380.57,3302403
2017-08-01,Macaé,373.19,3302403
2017-09-01,Macaé,369.93,3302403
2017-10-01,Macaé,369.49,3302403
2017-11-01,Macaé,370.11,3302403
2017-12-01,Macaé,362.38,3302403
2018-02-01,Macaé,376.2,3302403
2018-06-01,Macaé,368.77,3302403
2018-07-01,Macaé,360.86,3302403
2020-12-01,Macaé,567.89,3302403
